PUBLISHED_DATE,DOCUMENTS_INDEX,PUBLISHER,TOPIC,BYLINE,SECTION,SOURCE,LENGTH,DATELINE,SUMMARY,LOAD_DATE,LANGUAGE,CORRECTION_DATE,CORRECTION,GRAPHIC,TYPE,DOCUMENT_TYPE,PUBLISH_TYPE,COPYRIGHT
,system,land,ut,oil,gas,fund,lease,university,regent,well,water,need,report,drilling,revenue,rancher,new,million,permanent,graze,payout,time,billion,board,rule,staff,public,UT_System,mineral,percent,last,official,surface,ranch,higher,value,industry,endowment,establish,keep,natural,production,royalty,increase,firm,employee,activity,include,although,work,cattle,use,go,investment,reserve,money,take,building,tell,much,pay,drill,fix,executive,panel,require,change,flar,Sterling,shale,give,fracture,resource,think,company,question,hold,proceed,asset,office,engineering,governance,environmental,supplies,space,seek,input,concern,leave,livestock,allocate,law,estimate,percentage,meeting,price,around,rather,call
,24,22,21,20,17,16,15,15,15,11,10,9,9,8,8,8,8,7,7,7,7,7,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"February 9, 2014 Sunday",33 of 89 DOCUMENTS,Austin American-Statesman (Texas),It's a wrap: Editorials Feb. 2-8,American-Statesman Staff,INSIGHT; Pg. E7,,677 words,,,"February 10, 2014",ENGLISH,,,,,,Newspaper,Copyright 2014 The Austin American-Statesman                               All Rights Reserved
,feb,Austin,system,situation,view,district,percent,conviction,Texas,Fayette_Power_Plant,Austin_Energy,job,manage,jan,regional,make,hard,look,commentary,consultant,county,em,professional,ambulance,reach,destination,entire,reality,change,member,elect,mayor,clear,time,force,rate,goal,friday,former,2013,crime,exoneration,wrongful,justice,Central_Texas,Austin_Travis,single_member,Fayette,Russia,sunday,mother,nature,may,cause,ice,storm,flaw,weather,forecast,less,ideal,coordination,bad,worse,commuter,parent,student,public,safety,officer,community,fail,lesson,learn,urge,major,partner,take,happen,use,develop,blueprint,ensure,throw,another,winter,surprise,challenge,monday,political,debate,income,inequality,tuesday,austinite,safe,hand,mechanical,problem
,8,6,5,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"March 8, 2014 Saturday",35 of 89 DOCUMENTS,Austin American-Statesman (Texas),Austin Energy close to cheap solar deal,Marty Toohey American-Statesman Staff,MAIN; Pg. A1,,973 words,,,"March 10, 2014",ENGLISH,,,,,,Newspaper,Copyright 2014 The Austin American-Statesman                               All Rights Reserved
,solar,price,cent,Austin_Energy,utility,energy,wind,use,Texas,deal,electricity,per,much,contract,plant,power,gas,cost,drop,*,Weiss,sign,cheaper,array,city,industry,economist,predict,natural,federal,future,panel,SunEdison,kilowatt_hour,cheapest,electric,agree,farm,generally,less,pay,2009,consulting,group,new,low,time,source,reason,schedule,output,reduce,intend,mainly,coal,take,need,credit,customer,look,make,company,probably,near,subsidy,become,back,project,technology,lower,environmental,state,West_Texas,Austin,Weis,Germany,poise,world,term,buy,facility,nearby,neighbor,far,go,third,smaller,east,have,ceo,monitor,nationally,familiar,detail,add,seem,territory,certainly,end
,19,19,11,11,7,7,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"September 25, 2014 Thursday",38 of 89 DOCUMENTS,Austin American-Statesman (Texas),Energy target may cost $1 billion,Lilly Rockwell American-Statesman Staff,MAIN; Pg. A1,,733 words,,,"September 25, 2014",ENGLISH,,,,,,Newspaper,Copyright 2014 The Austin American-Statesman                               All Rights Reserved
,utility,goal,energy,Austin_Energy,plant,gas,renewable,percent,council,plan,cost,increase,wednesday,invest,ratepayer,set,new,solar,wind,power,City_Council,2030,heavily,estimate,price,carbon_free,go,nearly,bill,far,customer,executive,shut,within,next,benchmark,group,call,involve,generate,task,force,july,base,assumption,better,market,retire,100,affordability,step,member,story,room,coal_powered,Decker,pursue,greenhouse,billion,cause,official,warn,soon,fuel,tell,part,ongoing,campaign,convince,natural,calamitous,annual,support,large,industrial,represent,coalition,time,offer,alternative,building,still,2050,last,approve,ambitious,particularly,produce,carbon,dioxide,scientist,believe,key,contributor,climate,change,instead,nuclear,farm
,17,11,11,11,10,8,8,5,5,5,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"October 24, 2014 Friday",39 of 89 DOCUMENTS,Austin American-Statesman (Texas),Environmentalists launch City Council election website,Asher Price American-Statesman Staff,METRO; Pg. B1,,648 words,,,"October 24, 2014",ENGLISH,,,,,,Newspaper,Copyright 2014 The Austin American-Statesman                               All Rights Reserved
,candidate,Austin,environmental,make,political,family,election,Sierra_Club,mayor,anxiety,leader,way,we,opportunity,have,group,City_Council,Waley,publish,position,shift,council,member,elect,geographic,district,interest,include,environmentalist,face,use,time,someone,water,issue,mayoral,local,statesman.com,Austin_City_Council,at_large,Austin_Environmental_Democrats,last,week,little,fanfare,online,newsletter,comprehensive,look,myriad,focus,undergird,effort,econetwork,founder,concern,maintain,environmentally,minded,direction,moment,upheaval,seven,officer,setup,interested,sure,people,good,sense,big,picture,sustainability,otherwise,environment,lose,kind,plague,entrench,plot,fundamental,center,area,dominate,discussion,city,power,broker,lobby,uncertainty,father,stressful,birth,marriage,leave,death,divorce,consultant,employ
,8,8,5,5,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"November 13, 2014 Thursday",40 of 89 DOCUMENTS,Austin American-Statesman (Texas),Martinez: Adler tied to Koch brothers,Sarah Coppola American-Statesman Staff,METRO; Pg. B1,,718 words,,,"November 13, 2014",ENGLISH,,,,,,Newspaper,Copyright 2014 The Austin American-Statesman                               All Rights Reserved
,Adler,Martinez,represent,Austin,law,Koch_Industries,wednesday,environmental,case,Koch,candidate,firm,brother,work,company,attorney,save,spring,aquifer,store,construction,Lowe,opponent,conservative,spend,million,client,nov,general,election,money,group,koch,fight,equal,never,recently,family,try,land,ago,time,decade,percent,plant,ordinance,event,lawsuit,injunction,help,Steve_Adler,Barton_Springs_Pool,FindLaw,Mr._Adler,Rockwell,stand,front,iconic,swim,hole,mayoral,criticize,credential,tie,activist,accuse,corporation,own,billionaire,charle,cause,website,findlaw.com,list,pour,deny,climate,change,fund,organization,woman,right,pay,attack,marriage,equality,member,news,conference,vast,amount,defeat,largest,polluter,country,people,choose,business,fire
,14,7,6,6,5,5,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"December 5, 2014 Friday",41 of 89 DOCUMENTS,Austin American-Statesman (Texas),Austin Energy's plan for power supplies earns broader support,Lilly Rockwell American-Statesman Staff,METRO; Pg. B5,,366 words,,,"December 5, 2014",ENGLISH,,,,,,Newspaper,Copyright 2014 The Austin American-Statesman                               All Rights Reserved
,new,plan,Austin_Energy,goal,energy,group,gas,generation,percent,renewable,plant,City_Council,power,environmental,ratepayer,advocate,thursday,meeting,utility,executive,carbon,free,2030,council,aggressive,policy,require,push,expensive,Sierra_Club,negotiation,appease,alike,pitch,aim,2025,propose,october,immediately,clear,mean,previously,approve,go,majority,appear,embrace,include,shut,early,2022,building,buy,additional,500,megawatt,solar,progressive,vice,president,market,operation,resource,assure,exceed,state,set,country,embraced,alternative,contend,pull,keep,cost,rise,less,average,city,september,adopt,become,emission,support,large,cause,rate,spike,counter,cheaper,use,issue,statement,applaud,call,historic,commitment,mostly,hear,positive
,6,6,6,5,5,4,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"October 7, 2014 Tuesday",45 of 89 DOCUMENTS,Austin American-Statesman (Texas),"Lagging in cash, polls, Davis seeks 'unlikely' voters",Jonathan Tilove American-Statesman Staff,MAIN; Pg. A1,,806 words,,,"October 7, 2014",ENGLISH,,,,,,Newspaper,Copyright 2014 The Austin American-Statesman                               All Rights Reserved
,Davis,percent,Abbott,poll,campaign,point,voter,state,million,percentage,monday,less,behind,run,final,fundraising,four,week,go,effort,time,last,find,people,gubernatorial,cash,sen,davis,number,far,period,sept,raise,compare,already,candidate,still,release,cb,new,york,elect,democrat,likely,news,know,survey,ad,particularly,view,interview,election,internal,show,next,able,governor,climate,table,make,need,housecleaning,Greg_Abbott,Battleground_Texas,Texas,Rick_Perry,attorney,general,greg,abbott,head,comfortable,lead,advantage,wendy,accord,due,30.1,hand,5.7,enough,compete,political,scientist,omnipresent,nov,present,lag,report,july,committee,combine,total,6.8,7.8,simply,start,ahead,bank
,13,9,8,7,6,6,6,5,5,5,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"January 11, 2014 Saturday",47 of 89 DOCUMENTS,Austin American-Statesman (Texas),Protect seismologist from politics,Austin American-Statesman,MAIN; Pg. A12,,815 words,,,"January 13, 2014",ENGLISH,,,,,,Newspaper,Copyright 2014 The Austin American-Statesman                               All Rights Reserved
,commission,activity,gas,earthquake,report,resident,well,Railroad_Commission,agency,hire,seismologist,oil,cause,scientist,fact,seismic,injection,accord,Azle,Texas,state,despite,drilling,disposal,quake,community,in_house,may,answer,regulatory,decision,position,give,interest,jan,public,meeting,draw,staff,news,near,damage,break,include,natural,study,suggest,subject,human,correlation,data,know,2009,change,look,evidence,scientific,politics,influence,North_Texas,Porter,hold,problem,solid,start,point,especially,applaud,week,conduct,national,search,evaluate,whether,recent,spike,hope,fill,quickly,latitude,fly,face,powerful,political,preference,champion,heel,frustrating,800,people,town,"11,000",porter,hear,earful,unusual,area,name,industry
,8,7,6,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"April 18, 2014 Friday",48 of 89 DOCUMENTS,Austin American-Statesman (Texas),DPS delays service pistol switch,Tim Eaton American-Statesman Staff,METRO; Pg. B1,,525 words,,,"April 18, 2014",ENGLISH,,,,,,Newspaper,Copyright 2014 The Austin American-Statesman                               All Rights Reserved
,Smith,Wesson,trooper,handgun,issue,department,weapon,mm,pistol,carry,SIG_Sauer,plan,new,problem,current,class,sig,sauer,round,officer,Vinger,suspend,train,model,sidearm,experience,decision,trainee,training,recruit,less,micron,change,cost,120,smith,ounce,Public_Safety,DPS,set,replace,service,lead,spokesman,thursday,additional,testing,evaluate,minor,concern,raise,firearm,begin,statement,condense,time,frame,need,gather,information,use,standard,specifically,couple,sight,movement,equal,meter,repeat,fire,"3,000",may,feed,eject,shell,swap,original,start,allow,continue,anticipate,expand,availability,wesson,"2,900",commission,rank,vinger,previously,ammunition,state,though,factor,highway,patrol,sgt,gary,chandler,president
,10,10,8,6,6,6,5,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"June 28, 2014 Saturday",49 of 89 DOCUMENTS,Austin American-Statesman (Texas),Democrats' convention cry: 'This is our Texas',Jonathan Tilove American-Statesman Staff,MAIN; Pg. A1,,841 words,,,"June 30, 2014",ENGLISH,,,,,,Newspaper,Copyright 2014 The Austin American-Statesman                               All Rights Reserved
,state,Texas,de,governor,value,party,van,Hinojosa,Putte,tea,convention,lieutenant,Bob_Bullock,run,texan,know,gather,take,right,poll,work,texas,Republican_Party,Republican,Davis,friday,lead,insider,ignore,hardworking,sen,attorney,general,deliver,night,claim,grandma,delegate,statewide,message,folk,problem,platform,call,change,reparative,therapy,able,people,plank,suggest,democrat,add,live,care,thing,elect,put,putte,look,otro,pendejo,Dallas_Convention_Center,Fort_Worth,Dan_Patrick,present,true,keeper,mainstream,alternative,tug,fringe,crazy,base,moderate,­majority,commonsense,practical,whose,avoice,drow,need,stop,wendy,davis,greg,abbott,aculminate,speech,laugh,hear,lay,every,nearly,"6,000",alternate,guest,attendance,chance
,9,9,7,6,5,5,5,5,5,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"April 23, 2014 Wednesday",52 of 89 DOCUMENTS,Austin American-Statesman (Texas),How to rock fusion tacos at home,Addie Broyles American-Statesman Staff,LIFESTYLE; Pg. D1,,1850 words,,,"April 23, 2014",ENGLISH,,,,,,Newspaper,Copyright 2014 The Austin American-Statesman                               All Rights Reserved
,taco,chicken,food,tortilla,dish,Joachim,cuisine,serve,flavor,tbsp,cooking,instead,slice,place,ingredient,make,fusion,sauce,divide,many,global,wrap,paste,tablespoon,soy,cup,cornstarch,oil,add,minute,steak,take,call,cook,change,corn,chili,grill,large,bag,tsp,salt,onion,evenly,among,chef,mash,use,world,authentic,another,book,event,include,lightly,find,spin,become,country,different,incorporate,new,market,easy,home,look,unexpected,sambal,marinate,toss,canola,garlic,green,lime,remove,marinade,coat,heat,coate,turn,remain,stir,David_Joachim,Korean,decade,every,fry,away,culture,cookbook,international,saturday,signature,week,defend,banh,mi,truck,traditional
,29,17,16,16,12,11,10,10,10,10,8,8,7,7,7,7,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"January 19, 2014 Sunday",53 of 89 DOCUMENTS,Austin American-Statesman (Texas),Texas gay marriage ban targeted,Chuck Lindell American-Statesman Staff,MAIN; Pg. A1,,1410 words,,,"January 20, 2014",ENGLISH,,,,,,Newspaper,Copyright 2014 The Austin American-Statesman                               All Rights Reserved
,marriage,state,same_sex,Texas,ban,couple,lawsuit,law,judge,federal,Austin,Abbott,court,constitutional,file,recognize,write,San_Antonio,legal,child,marry,man,last,rule,shift,percent,Windsor,take,gay,ask,make,challenge,hearing,majority,right,Oklahoma,Utah,U.S.,amendment,family,woman,another,request,overturn,decision,sue,principle,people,government,allow,similar,traditional,act,add,brief,argue,include,gay_marriage,Kennedy,Franklin,recent,ruling,argument,texas,stigmatize,well,fort,still,feb,set,injunction,barring,enforcing,1996,union,lawyer,austin,main,purpose,status,apply,practice,warn,inevitable,oppose,defend,week,force,case,voter,appeal,attorney,general,2005,authority,process,power,define,spark
,28,19,19,14,13,13,11,11,10,9,8,8,7,7,6,6,6,6,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"February 6, 2014 Thursday",55 of 89 DOCUMENTS,Austin American-Statesman (Texas),"Coal goal worthy, but not at this price",Austin American-Statesman,MAIN; Pg. A8,,634 words,,,"February 6, 2014",ENGLISH,,,,,,Newspaper,Copyright 2014 The Austin American-Statesman                               All Rights Reserved
,Fayette,sell,city,plant,Austin,Austin_Energy,share,rate,electricity,energy,unit,Fayette_Power_Plant,LCRA,time,part,increase,council,percent,power,source,emission,member,raise,utility,whether,air,pollution,goal,stake,ballot,decide,electric,right,austin,operate,reserve,million,buy,maintain,cost,idea,City_Council,South_Texas,Texas,clear,can,easily,affordably,way,analysis,force,acknowledge,hard,reality,close,dramatic,executive,tell,tuesday,anywhere,retire,portion,report,wednesday,print,edition,degree,modest,impossible,bear,depend,choose,walk,away,end,result,higher,consumer,almost,certain,new,attempt,legislature,deregulate,market,wean,coal,contribute,greatly,climate,change,worthy,ownership,complicate,reach,anytime,soon,note,complication
,12,8,8,8,8,8,6,6,5,4,4,4,4,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"February 20, 2014 Thursday",56 of 89 DOCUMENTS,Austin American-Statesman (Texas),Benefit at Sway aims to save lives,Michael Barnes American-Statesman Staff,LIFESTYLE; Pg. D1,,851 words,,,"February 20, 2014",ENGLISH,,,,,,Newspaper,Copyright 2014 The Austin American-Statesman                               All Rights Reserved
,give,group,local,water,week,people,award,read,Texas,measle,use,percent,go,friend,top,guest,small,"58,000",last,vaccine,yet,health,resistance,cross,red,million,volunteer,know,culture,focus,regional,issue,international,change,lunch,national,best,way,keep,live,city,protect,place,feed,past,founder,actor,musician,chat,well,meet,honor,take,winter,feast,time,Austin,save,life,sway,night,astounding,around,decade,dose,cost,accord,world,organization,2012,"122,000",death,globally,crescent,crucial,end,scourge,speak,language,sign,wipe,2020,far,smallpox,defeat,close,call,disease,tuberculosis,stymy,holdout,usually,develop,distinct,identity,raise,precious,original,goal
,9,6,5,5,4,4,4,4,4,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"February 26, 2014 Wednesday",57 of 89 DOCUMENTS,Austin American-Statesman (Texas),Activists: Austin Energy should be even greener,Marty Toohey American-Statesman Staff,MAIN; Pg. A1,,988 words,,,"February 26, 2014",ENGLISH,,,,,,Newspaper,Copyright 2014 The Austin American-Statesman                               All Rights Reserved
,Austin_Energy,solar,utility,wind,cent,goal,city,plan,price,per,kilowatt_hour,plant,energy,cost,rooftop,coal,electricity,renewable,panel,power,Weis,tuesday,rally,front,adopt,percent,source,2020,take,early,much,contract,subsidy,cheaper,state,executive,available,natural,gas,forecast,farm,array,deal,reduce,megawatt,amount,large_scale,activist,desire,cut,issue,schedule,organizer,gather,call,advisory,exactly,mean,change,2010,ask,whether,success,federal,drop,bit,note,large,nuclear,project,around,building,still,move,pay,somewhere,customer,third,council,advocate,report,recommend,double,City_Council,West_Texas,judge,prop,modest,step,headquarters,environmental,tie,speak,deeper,pace,meet,ambitious,ahead,aggressive
,19,17,14,13,11,8,6,6,6,6,6,5,5,5,5,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"March 27, 2014 Thursday",58 of 89 DOCUMENTS,Austin American-Statesman (Texas),THE FASTEST GROWING BIG CITY IN AMERICA,Marty Toohey and Marissa Barnett American-Statesman Staff,MAIN; Pg. A1,,1222 words,,,"March 27, 2014",ENGLISH,,,,,,Newspaper,Copyright 2014 The Austin American-Statesman                               All Rights Reserved
,Austin,growth,add,people,area,percent,new,city,data,metro,census,resident,grow,accord,move,Cool,home,job,love,show,million,probably,among,boom,Robinson,place,big,development,suburban,population,2.6,much,2005,still,county,girlfriend,decide,know,other,land,find,appeal,apartment,along,make,many,release,capital,nation,number,hint,trend,larger,share,appear,start,urban,feeling,right,back,region,marco,april,2010,four,decade,july,additional,san,overall,pace,ago,town,live,recent,journal,austin,take,suggest,worry,experience,recession,prior,tax,hay,past,affect,pocket,housing,per,economy,attract,fla,3.3,3.1,Texas,Austin_City_Demographer_Ryan_Robinson,Austin_Round,Rock_San
,17,12,9,9,9,8,7,7,7,7,6,6,6,5,5,5,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"April 23, 2014 Wednesday",59 of 89 DOCUMENTS,Austin American-Statesman (Texas),UT report: Prison heat a violation of rights,Chuck Lindell American-Statesman Staff,MAIN; Pg. A1,,754 words,,,"April 23, 2014",ENGLISH,,,,,,Newspaper,Copyright 2014 The Austin American-Statesman                               All Rights Reserved
,prison,inmate,report,heat,temperature,Texas,summer,official,air,conditioning,state,death,illness,die,extreme,keep,degree,include,area,agency,heat_related,human,rights,cruel,unusual,punishment,texas,guard,retrofit,expensive,unnecessary,judge,cell,several,lawsuit,lawyer,set,happen,identify,high,housing,frequent,provide,ice,although,take,adequate,staff,work,policy,know,people,force,practice,international,change,Dulitzky,inside,violate,ban,release,tuesday,least,exposure,2007,respond,woefully,inadequate,measure,continue,place,risk,dismiss,deadly,four,federal,rule,overheated,block,constitute,order,row,hotter,add,weight,pend,legal,challenge,eight,wrongful,file,behalf,family,go,trial,november,top,recommendation,call
,16,10,10,8,6,6,5,5,5,4,4,4,4,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"April 30, 2014 Wednesday",61 of 89 DOCUMENTS,Austin American-Statesman (Texas),Spotlight falls on campus sex assaults,Melissa B. Taboada and Ciara O'Rourke American-Statesman Staff,MAIN; Pg. A1,,1031 words,,,"April 30, 2014",ENGLISH,,,,,,Newspaper,Copyright 2014 The Austin American-Statesman                               All Rights Reserved
,report,assault,sexual,student,campus,college,happen,university,help,survey,federal,launch,know,campuse,include,victim,director,go,ut,step,conduct,always,look,offense,show,recommendation,school,Busch_Armendariz,UT,Bost,call,tuesday,protect,national,gauge,problem,program,researcher,make,police,sexually,crime,often,alcohol,factor,2012,recent,data,available,thing,need,already,take,implement,suggest,next,evaluate,better,people,tell,good,start,review,increase,culture,talk,act,many,sex,adjacent,state,government,associate,service,bystander,intervention,prevent,last,property,2010,resource,website,twitter,White_House,president,effort,scope,d.c.,counselor,well,aware,trend,five,woman,typically,freshman,sophomore,frequently,attacker
,17,15,11,10,10,9,9,8,6,5,5,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"May 4, 2014 Sunday",62 of 89 DOCUMENTS,Austin American-Statesman (Texas),Records request tough on the trees,John Kelso Special to American-Statesman,METRO; Pg. B1,,622 words,,,"May 5, 2014",ENGLISH,,,,,,Newspaper,Copyright 2014 The Austin American-Statesman                               All Rights Reserved
,hall,Hall,might,end,talk,l.,jr.,somewhere,record,consider,time,attorney,college,Wallace,UT,blame,"150,000","800,000",page,ut,figure,tree,quest,point,finger,palm,appear,stretch,paperwork,soon,district,office,name,information,front,read,ok,let,lead,research,enough,Subject,lose,shag,carpet,sell,herd,dring,lay,regent,businessman,requisition,depend,whose,buy,mean,sound,degrasse,think,responsible,climate,change,murder,sure,country,decimate,forest,plant,moneymake,oil,fart,cow,list,pinky,lot,paper,standard,sheet,amount,139,mile,trail,timber,gut,low,short,high,look,"4,583","24,444",downs,stadium,unlikely,play,cheerleader,quarterback,anyway,wonder,bit
,9,8,5,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"May 31, 2014 Saturday",65 of 89 DOCUMENTS,Austin American-Statesman (Texas),Top Things to Do,American-Statesman Staff,LIFESTYLE; Pg. E2,,541 words,,,"June 2, 2014",ENGLISH,,,,,,Newspaper,Copyright 2014 The Austin American-Statesman                               All Rights Reserved
,p.m.,band,saturday,music,Huapango,adventure,academy,new,dancing,include,artist,production,feature,set,album,project,long,tradition,blog,road,present,photo,online,show,select,200,image,six,season,visually,Centro_Matic,'alice,wonderland,may,13.41,1165,st.,oneartsaustin.com,put,twist,classic,tale,infuse,ballet,jazz,tap,break,alice,wonderfully,bring,life,mad,tea,party,many,eccentric,character,cast,student,professional,perform,timeless,stun,costume,creative,indoors,912,red,river,st,mohawkaustin.com,career,become,part,old,guard,indie,rock,seem,less,go,concern,occasionally,reconvening,entity,leader,welcome,monster,fold,drummer,frequently,busy,studio,take,pride,odd,second,2008,pleasant
,5,5,4,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
