PUBLISHED_DATE,DOCUMENTS_INDEX,PUBLISHER,TOPIC,BYLINE,SECTION,SOURCE,LENGTH,DATELINE,SUMMARY,LOAD_DATE,LANGUAGE,CORRECTION_DATE,CORRECTION,GRAPHIC,TYPE,DOCUMENT_TYPE,PUBLISH_TYPE,COPYRIGHT
"July 1, 2016 Friday",4 of 105 DOCUMENTS,The New York Post,A free-speech win over Schneid & Co.,Adam Brodsky,All Editions; Pg. 25,,757 words,,,"July 1, 2016",ENGLISH,,,,,,Newspaper,"Copyright 2016 N.Y.P. Holdings, Inc.                               All Rights Reserved"
,company,Exxon,Schneiderman,attorney,schneiderman,claim,probe,may,general,subpoena,law,climate_change,draw,believe,consensus,climate,launch,investor,exxon,co.,state,anyone,risk,right,move,outrage,amendment,champion,greeny,danger,change,week,take,note,walker,fraudulently,public,group,question,make,think,issue,yet,presser,become,radical,political,attack,write,clean,energy,fund,person,threaten,free,secure,constitution,First,New_York,Walker,fossil_fuel,'schneiderman,eric,fellow,lesson,propaganda,broad,prosecute,dissent,monumental,blow,theory,ideological,pal,wise,ludicrous,racketeering,send,sweeping,ostensibly,suspicion,similar,downplay,seek,correspondence,suspect,crime,orthodoxy,obvious,point,twice,finding,research,produce,position,mean,scare,donor,wednesday
"July 14, 2016 Thursday",10 of 105 DOCUMENTS,The New York Post,Climate slap at Schneid,,Sports+Late City Final; Pg. 10,,239 words,,,"July 14, 2016",ENGLISH,,,,,,Newspaper,"Copyright 2016 N.Y.P. Holdings, Inc.                               All Rights Reserved"
,ExxonMobil,Smith,climate,change,group,Schneiderman,chairman,issue,attorney,general,record,pursue,republican,ally,Healey,subpoena,wednesday,democratic,state,include,seek,investigation,whether,misl,investor,rep.,lamar,smith,insist,act,refuse,give,panel,information,lawmaker,request,case,among,large,congressional,reject,mainstream,science,political,agenda,behalf,environmental,fight,accuse,hide,early,finding,show,link,global,warming,burn,fossil,fuel,oil,gas,deny,portray,matter,free,speech,charge,try,intimidate,scientist,other,question,action,amount,form,extortion,claim,settlement,obtain,fund,purpose,whose,2014,campaign,alone,"10,000",Republican_House,New_York,Eric_Schneiderman,man_made,Texas,House_Science_Committee,Massachusetts_AG_Maura_Healey,AGs,out_of_court
,7,5,4,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"November 23, 2016 Wednesday",11 of 105 DOCUMENTS,The New York Post,"President-Elect Trump Tells Times: You stink, I respect you, let's talk",Bob fredericks,Sports+Late City Final; Pg. 6,,858 words,,,"November 23, 2016",ENGLISH,,,Donald Trump. [Getty Images],,,Newspaper,"Copyright 2016 N.Y.P. Holdings, Inc.                               All Rights Reserved"
,think,Trump,alt_right,climate,add,open,much,accord,run,perfectly,energize,know,tuesday,tell,great,respect,mind,change,movement,something,consider,look,never,vote,law,interest,business,ask,make,love,sue,lot,you,New_York_Times,Times,president_elect,reporter,issue,newspaper,headquarters,go,human,activity,role,connectivity,depend,live,vow,cost,company,electoral,college,popular,plan,totally,side,president,can,conflict,theory,country,case,group,find,disavow,condemn,racist,thing,term,use,hire,happy,amendment,conversation,pal,might,well,Donald_Trump,Washington,DC,Steve_Bannon,meet,editor,unfair,launch,discussion,key,roughest,journalist,chest,claim,nothing,easily,dispose,numerous,property,extend,interview,conced
,13,6,6,5,5,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"March 9, 2016 Wednesday",12 of 105 DOCUMENTS,The New York Post,More Just Human-Ice Interactions,Editorial,All Editions; Pg. 22,,220 words,,,"March 9, 2016",ENGLISH,,,,,,Newspaper,"Copyright 2016 N.Y.P. Holdings, Inc.                               All Rights Reserved"
,science,feminist,climate,gender,word,change,spend,glacier,study,take,really,global,interaction,human_ice,congratulation,taxpayer,have,"412,930",scientific,paper,relationship,drop,gobbledygook,prof,sure,roughly,buck,many,big,urge,scientist,political,ecology,postcolonial,approach,melting,ice,cap,hey,doom,unless,buzzword,another,taste,glaciology,framework,generate,robust,analysis,power,epistemology,dynamic,system,there,by,lead,equitable,wow,government,across,planet,countless,billion,combat,model,supposedly,justify,outlay,can,explain,temperature,flat,nearly,decade,yet,federal,fund,go,almost,make,wonder,much,anything,noise,America,National_Science_Foundation,University,Oregon,Mark_Carey,full_bore,cutting_edge,social_justice,social_ecological
,4,4,4,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"October 23, 2016 Sunday",15 of 105 DOCUMENTS,The New York Post,Battle hymn of the Republican Trump's to-do list in Gettysburg address,Mary Kay Linge,All Editions; Pg. 7,,833 words,,,"October 25, 2016",ENGLISH,,,,,,Newspaper,"Copyright 2016 N.Y.P. Holdings, Inc.                               All Rights Reserved"
,country,tax,cut,federal,media,Trump,US,election,campaign,term,limit,voter,end,congressional,every,new,regulation,family,percent,law,order,president,ban,foreign,cancel,American,White_House,deliver,presidential,vow,divide,set,list,include,reform,speech,contract,system,pledge,constitutional,eliminate,employee,take,lobbying,job,five,government,freeze,hire,economic,promise,currency,manipulator,billion,un,create,million,child,deal,time,repeal,executive,undocument,immigrant,immigration,love,division,give,feed,official,lobbyist,withdraw,funding,investment,care,increase,climate_change,middle_class,Obama,Lincoln,close,argument,historic,gettysburg,pa.,saturday,invoke,unite,course,series,policy,intend,put,place,100,office,populist,wish,push
,5,5,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"July 5, 2016 Tuesday",17 of 105 DOCUMENTS,The New York Post,Why Pope's Popularity Plummets Back Home,David Kaufman,All Editions; Pg. 23,,796 words,,,"July 5, 2016",ENGLISH,,,,,,Newspaper,"Copyright 2016 N.Y.P. Holdings, Inc.                               All Rights Reserved"
,pope,Francis,Argentina,president,may,Macri,view,visit,host,level,local,former,true,new,leader,despite,global,Vatican,Pope_Francis,Kirchner,people,actually,less,honest,national,icon,back,type,fall,matter,indeed,recent,poll,argentine,international,leftist,de,official,macri,million,corruption,many,yet,public,lead,suggest,country,soon,Argentine,the,fly,declare,christians,apologize,other,have,offended,exploit,church,radical,think,help,pontiff,"1,200",achieve,celebrity,nearly,unprecedented,history,seem,star,swiftly,perhaps,homeland,reveal,archbishop,tumble,ninth,trustworthy,still,outrank,yes,find,popular,world,accolade,data,mark,stark,humanist,populist,delight,progressive,abroad,fire,increasingly,influence,policy,serious
,11,11,9,5,5,5,4,4,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"September 19, 2016 Monday",18 of 105 DOCUMENTS,The New York Post,An Ugly 'Fix' for Unsafe Schools,Editorial,All Editions; Pg. 22,,386 words,,,"September 19, 2016",ENGLISH,,,,,,Newspaper,"Copyright 2016 N.Y.P. Holdings, Inc.                               All Rights Reserved"
,school,report,measure,change,make,propose,whether,arson,incident,robbery,riot,state,already,teacher,system,move,category,building,label,persistently,dangerous,new,climate,violence,useful,less,take,weapon,regent,public,school_violence,VADIR,judge,safe,think,sense,consider,education,commissioner,maryellen,elia,seem,believe,matter,irrelevant,water,key,student,perform,recommend,ok,gut,know,nine,require,district,submit,stat,determine,reform,drop,serious,theft,larceny,merge,several,severe,offense,minor,statewide,index,environment,avoid,stigma,list,sorry,far,course,real,point,parent,might,use,information,way,bureaucrat,timing,worse,mayor,de,office,2014,number,confiscate,percent,yet,impossible,monitor,seize
,9,5,4,4,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"September 11, 2016 Sunday",23 of 105 DOCUMENTS,The New York Post,AG's oily appeal to Exxon foe Eyed 'gov run' $upport,Isabel Vincent,All Editions; Pg. 10,,454 words,,,"September 12, 2016",ENGLISH,,,Eric SchneidermanTom Steyer,,,Newspaper,"Copyright 2016 N.Y.P. Holdings, Inc.                               All Rights Reserved"
,Steyer,e_mail,governor,Exxon,attorney,general,run,call,White,state,schneiderman,march,Schneiderman,eric,take,climate,change,campaign,cash,help,2018,probe,phone,meeting,enemy,regard,case,lawyer,nearly,investor,many,ag,tell,Post,Tom,California,last,seem,odd,global,crusade,local,politician,perhaps,drilling,critic,contend,obtain,appear,show,top,cop,seek,billionaire,finance,2016,four,announce,try,arrange,mogul,environmental,activist,support,race,read,note,send,director,strategic,plan,oversee,political,philanthropic,effort,manage,partner,anyone,flag,add,sheet,monday,reply,next,spokeswoman,fahr,exec,confirm,exchange,never,happen,donate,heavyweight,dem,donor,pour,coffer,organized,president
,9,6,5,5,4,4,4,4,4,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"October 22, 2016 Saturday",24 of 105 DOCUMENTS,The New York Post,Election 2016 'Left' behind?! Extremist liberals fear Hill treachery,Bob Fredericks,Late City Final; Pg. 9,,645 words,,,"October 24, 2016",ENGLISH,,,-Not right! Hillary Clinton's private chats have lefties worried if she wins next month.-John Podesta; Bernie Sanders.-Neera Tanden; Larry Lessig.,,,Newspaper,"Copyright 2016 N.Y.P. Holdings, Inc.                               All Rights Reserved"
,Clinton,go,president,e_mails,report,liberal,progressive,call,doofus,message,right,friday,adviser,think,climate,2015,WikiLeaks,Podesta,top,describe,pompous,dumb,need,already,operative,tell,support,private,release,show,trade,change,fight,policy,security,national,campaign,believe,leave,Bernie_Sanders,Democratic,Election,Politico,Neera_Tanden,­e_mails,American_Progress,Sanders,angry,revelation,hero,vow,use,hack,prevent,presidential,nominee,tilt,cause,puritanical,naive,radical,freak,life,lefty,take,note,aim,fire,back,kind,suspicious,instinct,site,honeymoon,tight,small,maybe,nonexistent,make,job,tougher,win,battle,republican,retain,include,democrat,expect,steady,stream,compile,unflattering,either,mock,sander,figure,position,energy,differ
,9,5,5,5,4,4,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"November 15, 2016 Tuesday",25 of 105 DOCUMENTS,The New York Post,Cuomo's New York Juice $queeze (squeeze),Editorial,All Editions; Pg. 28,,294 words,,,"November 15, 2016",ENGLISH,,,,,,Newspaper,"Copyright 2016 N.Y.P. Holdings, Inc.                               All Rights Reserved"
,plant,Cuomo,gov,dose,renewable,right,stop,bail,nuclear,double,financial,hurt,already,bill,billion,hike,electric,job,climate,cost,paper,note,wind,need,power,Cuomo_Tax,New_York,every,loony,leave,attack,insane,energy,scheme,group,monday,release,data,show,governor,surcharge,upstate,deal,"800,000",new,yorker,struggle,pay,overall,fee,suck,taxpayer,include,2.6,residential,customer,yes,likely,interested,shut,nuke,aid,ratepayer,charge,among,nation,highest,rescue,provide,think,help,fight,change,trouble,enough,demand,price,low,can,compete,remotely,clear,expensive,response,shift,trend,bailout,save,rate,kill,other,company,socked,higher,worse,recent,national,bureau,increase
,6,5,4,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"September 22, 2016 Thursday",30 of 105 DOCUMENTS,The New York Post,"End the Witch-Hunt, Schneid EDITORIAL",EDITORIAL,All Editions; Pg. 26,,253 words,,,"September 22, 2016",ENGLISH,,,,,,Newspaper,"Copyright 2016 N.Y.P. Holdings, Inc.                               All Rights Reserved"
,Exxon,schneiderman,drop,probe,give,issue,clearly,valuation,chance,law,predict,percent,SEC,security,hand,way,report,investigate,value,asset,i.e.,oil,reserve,increase,regulation,state,attorney,general,leave,exxon,start,broader,already,bid,prove,lie,know,global,warming,best,pocket,praise,donation,fanatics,let,sec,take,heck,claim,credit,nudging,agency,act,commission,appropriate,regulator,though,zero,make,charge,stick,rule,require,company,regard,enact,reasonably,expect,pass,may,affect,financial,position,credibly,unreasonable,assess,risk,future,climate,consider,top,election,wonk,tough,presidential,race,august,victory,anyone,confidently,might,train,fast,track,disaster,smart,move,case,Exchange_Commission
,4,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"January 5, 2016 Tuesday",31 of 105 DOCUMENTS,The New York Post,Climate change for Sam?,,All Editions; Pg. 12,,174 words,,,"January 5, 2016",ENGLISH,,,,,,Newspaper,"Copyright 2016 N.Y.P. Holdings, Inc.                               All Rights Reserved"
,gma,leave,champion,source,Weather_Channel,NBC,move,back,ratings,go,close,Champion,ABC,return,good,morning,america,next,week,fill,meteorologist,maternity,tv,insider,buzzing,monday,2013,drizzly,result,head,hit,intense,rival,war,behind,scene,people,let,mean,care,situation,pay,lot,much,2014,already,network,sam,personality,lara,spencer,personally,point,report,angling,last,old,job,weather,channel,fall,flat,tell,we,happy,team,place,guest,SAM,Ginger_Zee,part_owned,morning_show,Josh_Elliott,Elliott,NBC_Sports,CBS
,5,4,3,3,3,3,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"February 29, 2016 Monday",32 of 105 DOCUMENTS,The New York Post,"Oscars 2016 Feather in diCap Leo wins at last for Best Actor, 'Spotlight' tops",Kate Sheehy and,Late City Final; Pg. 7,,522 words,,,"February 29, 2016",ENGLISH,,,"BEST ACTOR: Leonardo DiCaprio; BEST DIRECTOR: Alejandro Inarritu; BEST ACTRESS: Brie Larson; BEST PICTURE: ""Spotlight"" [Photos: Getty Images; AP; Reuters]",,,Newspaper,"Copyright 2016 N.Y.P. Holdings, Inc.                               All Rights Reserved"
,take,award,oscar,win,winner,home,role,beat,flick,drama,DiCaprio,Rylance,dicaprio,land,trophy,last,hollywood,upset,spotlight,cop,film,veteran,actor,stallone,spy,favorite,ever,nypost.com,Tom_Hardy,Tom_Hanks,heartthrob,finally,sunday,night,grip,fur,trapper,leave,die,revenant,four,previous,nomination,without,competitor,net,receive,stand,ovation,stage,thank,unbelievably,talented,director,second,straight,birdman,use,platform,hammer,issue,near,dear,heart,global,warming,change,real,happen,right,urgent,threat,face,entire,species,need,work,together,stop,procrastinate,celebrate,individual,newspaper,journalist,exposing,sexual,abuse,top,prize,give,voice,survivor,producer,pope,francis,time,protect,child,restore
,6,6,4,4,4,4,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"May 8, 2016 Sunday",34 of 105 DOCUMENTS,The New York Post,Odd environment,,All Editions; Pg. 16,,82 words,,,"May 10, 2016",ENGLISH,,,Pam Anderson.,,,Newspaper,"Copyright 2016 N.Y.P. Holdings, Inc.                               All Rights Reserved"
,Anderson,auction,selfy,500,pop,champion,thursday,praise,effort,conservation,former,baywatch,babe,impressively,launch,speech,ecology,guest,sniff,feel,conference,wife,donate,million,attend,son,Buxom_Pam_Anderson,Jewish_Values_International_Awards_Gala,Tel_Aviv,Jerusalem,Israel,climate_change,Billionaire_Sheldon_Adelson,Miriam,Brandon
,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"June 3, 2016 Friday",36 of 105 DOCUMENTS,The New York Post,FILM REVIEWS IN BRIEF Time To Choose,Kyle Smith,All Editions; Pg. 42,,149 words,,,"June 3, 2016",ENGLISH,,,"A mother and daughter wear masks in smoggy Beijing in the over-the-top documentary ""Time To Choose.""",,,Newspaper,"Copyright 2016 N.Y.P. Holdings, Inc.                               All Rights Reserved"
,time,make,look,claim,million,people,destroy,documentary,choose,disaster,movie,model,restraint,alarmist,manifesto,600,home,world,coastline,flood,yes,billion,kill,aliens,human,race,among,outlandish,fossil,fuel,reserve,must,remain,unextracted,prevent,catastrophe,recall,al,gore,equally,absurd,guess,five,ago,reprehensible,deforestation,feed,blame,billionaire,support,hundred,asians,keep,near,starvation,placate,neurose,limousine,liberal,run,minute,rate,disturbing,image,play,climate_change,Tomorrow,Charles_Ferguson,sci_fi,Two_thirds,Ferguson,China
,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"June 26, 2016 Sunday",38 of 105 DOCUMENTS,The New York Post,'Global warming' mongers,MICHAEL GOODWIN,All Editions; Pg. 13,,43 words,,,"June 27, 2016",ENGLISH,,,,,,Newspaper,"Copyright 2016 N.Y.P. Holdings, Inc.                               All Rights Reserved"
,`,extreme,heat,kill,"3,300",new,yorker,2080,time,magazine,outlet,hype,scare,study,story,conveniently,ignore,117,degree,last,week,world,end,Headline,climate_change,Phoenix
,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"June 30, 2016 Thursday",39 of 105 DOCUMENTS,The New York Post,Leo nixes Muslim role,Richard Johnson; The man who knows New York,All Editions; Pg. 14,,123 words,,,"June 30, 2016",ENGLISH,,,,,,Newspaper,"Copyright 2016 N.Y.P. Holdings, Inc.                               All Rights Reserved"
,DiCaprio,dicaprio,history,petition,guilty,whitewashing,starr,biopic,poet,rumi,busy,produce,doc,producer,earlier,"5,000",people,sign,call,actor,play,philosopher,casting,rewrite,author,state,vacationing,bahamas,latest,model,interested,role,case,ask,source,close,tell,regardless,pursue,project,finish,forthcoming,documentary,LEONARDO,13th_century,Persian,global_warming,Middle_Eastern,Muslim,Valerie_Janovic,Nina_Agdal,Rumi,climate_change
,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"August 14, 2016 Sunday",42 of 105 DOCUMENTS,The New York Post,Chum and get it! Beware: Sharks on rise off East Coast,and,All Editions; Pg. 3,,367 words,,,"August 16, 2016",ENGLISH,,,SHARK,,,Newspaper,"Copyright 2016 N.Y.P. Holdings, Inc.                               All Rights Reserved"
,shark,water,beach,reel,menhaden,coast,local,footage,last,school,boy,sand,temperature,shore,fish,attract,earlier,show,go,to,need,bigger,summer,tidal,wave,sighting,include,week,toothy,predator,devour,wounded,dolphin,yard,young,monster,swirl,shallow,surge,people,cellphone,expert,definitely,area,former,curator,tell,post,perfect,storm,successful,conservation,effort,warmer,ocean,climate,change,make,welcoming,bait,love,kind,wildebeests,plain,everything,eat,every,huge,bunker,seal,favorite,great,white,species,blue,dusky,mako,sandbar,tiger,range,foot,long,warm,cooler,longer,fall,director,capable,move,farther,north,coastline,greater,abundance,explain,inevitable,increase,potential,conflict
,12,4,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"September 15, 2016 Thursday",43 of 105 DOCUMENTS,The New York Post,"Run, Schneidy, Run",Editorial,All Editions; Pg. 28,,348 words,,,"September 15, 2016",ENGLISH,,,,,,Newspaper,"Copyright 2016 N.Y.P. Holdings, Inc.                               All Rights Reserved"
,probe,AG,Schneiderman,charity,give,run,governor,2018,state,attorney,general,politics,ag,job,political,name,exxon,regard,schneiderman,focus,info,Exxon,declare,already,devote,many,public,resource,instead,actual,work,make,official,honest,approach,pave,way,someone,really,look,target,exxonmobil,company,dispute,labor,gap,fight,shine,light,hillary,abuse,villain,leave,tuesday,announce,fresh,"25,000",donation,can,campaign,follow,rule,except,offshoot,clinton,pass,disclose,foreign,contributor,law,require,yet,war,demand,donor,sunday,cite,partner,rich,foe,noting,seek,call,support,race,case,squeeze,cash,bid,base,monday,report,snag,thousand,mony,individual,tie,lawyer,environmentalist
